"date","fsa","dose","coverage"
2021-05-03,"L2S","dose_2",NA
2021-05-03,"L2S","dose_3",NA
2021-05-03,"L2T","dose_1",0.3603
2021-05-03,"L2T","dose_2",NA
2021-05-03,"L2T","dose_3",NA
2021-05-03,"L2V","dose_1",0.3042
2021-05-03,"L2V","dose_2",NA
2021-05-03,"L2V","dose_3",NA
2021-05-03,"L2W","dose_1",0.3479
2021-05-03,"L2W","dose_2",NA
2021-05-03,"L2W","dose_3",NA
2021-05-03,"L3B","dose_1",0.2882
2021-05-03,"L3B","dose_2",NA
2021-05-03,"L3B","dose_3",NA
2021-05-03,"L3C","dose_1",0.3703
2021-05-03,"L3C","dose_2",NA
2021-05-03,"L3C","dose_3",NA
2021-05-03,"L3K","dose_1",0.3487
2021-05-03,"L3K","dose_2",NA
2021-05-03,"L3K","dose_3",NA
2021-05-03,"L3M","dose_1",0.3515
2021-05-03,"L3M","dose_2",NA
2021-05-03,"L3M","dose_3",NA
2021-05-03,"L3P","dose_1",0.3827
2021-05-03,"L3P","dose_2",NA
2021-05-03,"L3P","dose_3",NA
2021-05-03,"L3R","dose_1",0.3237
2021-05-03,"L3R","dose_2",NA
2021-05-03,"L3R","dose_3",NA
2021-05-03,"L3S","dose_1",0.387
2021-05-03,"L3S","dose_2",NA
2021-05-03,"L3S","dose_3",NA
2021-05-03,"L3T","dose_1",0.4066
2021-05-03,"L3T","dose_2",NA
2021-05-03,"L3T","dose_3",NA
2021-05-03,"L3V","dose_1",0.3648
2021-05-03,"L3V","dose_2",NA
2021-05-03,"L3V","dose_3",NA
2021-05-03,"L3X","dose_1",0.2982
2021-05-03,"L3X","dose_2",NA
2021-05-03,"L3X","dose_3",NA
2021-05-03,"L3Y","dose_1",0.3888
2021-05-03,"L3Y","dose_2",NA
2021-05-03,"L3Y","dose_3",NA
2021-05-03,"L3Z","dose_1",0.2975
2021-05-03,"L3Z","dose_2",NA
2021-05-03,"L3Z","dose_3",NA
2021-05-03,"L4A","dose_1",0.3496
2021-05-03,"L4A","dose_2",NA
2021-05-03,"L4A","dose_3",NA
2021-05-03,"L4B","dose_1",0.3572
2021-05-03,"L4B","dose_2",NA
2021-05-03,"L4B","dose_3",NA
2021-05-03,"L4C","dose_1",0.3569
2021-05-03,"L4C","dose_2",NA
2021-05-03,"L4C","dose_3",NA
2021-05-03,"L4E","dose_1",0.3058
2021-05-03,"L4E","dose_2",NA
2021-05-03,"L4E","dose_3",NA
2021-05-03,"L4G","dose_1",0.3446
2021-05-03,"L4G","dose_2",NA
2021-05-03,"L4G","dose_3",NA
2021-05-03,"L4H","dose_1",0.3455
2021-05-03,"L4H","dose_2",NA
2021-05-03,"L4H","dose_3",NA
2021-05-03,"L4J","dose_1",0.4755
2021-05-03,"L4J","dose_2",NA
2021-05-03,"L4J","dose_3",NA
2021-05-03,"L4K","dose_1",0.4024
2021-05-03,"L4K","dose_2",NA
2021-05-03,"L4K","dose_3",NA
2021-05-03,"L4L","dose_1",0.4619
2021-05-03,"L4L","dose_2",NA
2021-05-03,"L4L","dose_3",NA
2021-05-03,"L4M","dose_1",0.3025
2021-05-03,"L4M","dose_2",NA
2021-05-03,"L4M","dose_3",NA
2021-05-03,"L4N","dose_1",0.2832
2021-05-03,"L4N","dose_2",NA
2021-05-03,"L4N","dose_3",NA
2021-05-03,"L4P","dose_1",0.3013
2021-05-03,"L4P","dose_2",NA
2021-05-03,"L4P","dose_3",NA
2021-05-03,"L4R","dose_1",0.4066
2021-05-03,"L4R","dose_2",NA
2021-05-03,"L4R","dose_3",NA
2021-05-03,"L4S","dose_1",0.2868
2021-05-03,"L4S","dose_2",NA
2021-05-03,"L4S","dose_3",NA
2021-05-03,"L4T","dose_1",0.26
2021-05-03,"L4T","dose_2",NA
2021-05-03,"L4T","dose_3",NA
2021-05-03,"L4W","dose_1",0.4068
2021-05-03,"L4W","dose_2",NA
2021-05-03,"L4W","dose_3",NA
2021-05-03,"L4X","dose_1",0.2918
2021-05-03,"L4X","dose_2",NA
2021-05-03,"L4X","dose_3",NA
2021-05-03,"L4Y","dose_1",0.3325
2021-05-03,"L4Y","dose_2",NA
2021-05-03,"L4Y","dose_3",NA
2021-05-03,"L4Z","dose_1",0.3277
2021-05-03,"L4Z","dose_2",NA
2021-05-03,"L4Z","dose_3",NA
2021-05-03,"L5A","dose_1",0.3089
2021-05-03,"L5A","dose_2",NA
2021-05-03,"L5A","dose_3",NA
2021-05-03,"L5B","dose_1",0.2915
2021-05-03,"L5B","dose_2",NA
2021-05-03,"L5B","dose_3",NA
2021-05-03,"L5C","dose_1",0.3577
2021-05-03,"L5C","dose_2",NA
2021-05-03,"L5C","dose_3",NA
2021-05-03,"L5E","dose_1",0.3682
2021-05-03,"L5E","dose_2",NA
2021-05-03,"L5E","dose_3",NA
2021-05-03,"L5G","dose_1",0.3887
2021-05-03,"L5G","dose_2",NA
2021-05-03,"L5G","dose_3",NA
2021-05-03,"L5H","dose_1",0.4124
2021-05-03,"L5H","dose_2",NA
2021-05-03,"L5H","dose_3",NA
2021-05-03,"L5J","dose_1",0.3646
2021-05-03,"L5J","dose_2",NA
2021-05-03,"L5J","dose_3",NA
2021-05-03,"L5K","dose_1",0.3639
2021-05-03,"L5K","dose_2",NA
2021-05-03,"L5K","dose_3",NA
2021-05-03,"L5L","dose_1",0.3983
2021-05-03,"L5L","dose_2",NA
2021-05-03,"L5L","dose_3",NA
2021-05-03,"L5M","dose_1",0.344
2021-05-03,"L5M","dose_2",NA
2021-05-03,"L5M","dose_3",NA
2021-05-03,"L5N","dose_1",0.3549
2021-05-03,"L5N","dose_2",NA
2021-05-03,"L5N","dose_3",NA
2021-05-03,"L5R","dose_1",0.3572
2021-05-03,"L5R","dose_2",NA
2021-05-03,"L5R","dose_3",NA
2021-05-03,"L5V","dose_1",0.3435
2021-05-03,"L5V","dose_2",NA
2021-05-03,"L5V","dose_3",NA
2021-05-03,"L5W","dose_1",0.3219
2021-05-03,"L5W","dose_2",NA
2021-05-03,"L5W","dose_3",NA
2021-05-03,"L6A","dose_1",0.3984
2021-05-03,"L6A","dose_2",NA
2021-05-03,"L6A","dose_3",NA
2021-05-03,"L6B","dose_1",0.2933
2021-05-03,"L6B","dose_2",NA
2021-05-03,"L6B","dose_3",NA
2021-05-03,"L6C","dose_1",0.3135
2021-05-03,"L6C","dose_2",NA
2021-05-03,"L6C","dose_3",NA
2021-05-03,"L6E","dose_1",0.2947
2021-05-03,"L6E","dose_2",NA
2021-05-03,"L6E","dose_3",NA
2021-05-03,"L6G","dose_1",0.2512
2021-05-03,"L6G","dose_2",NA
2021-05-03,"L6G","dose_3",NA
2021-05-03,"L6H","dose_1",0.3148
2021-05-03,"L6H","dose_2",NA
2021-05-03,"L6H","dose_3",NA
2021-05-03,"L6J","dose_1",0.3916
2021-05-03,"L6J","dose_2",NA
2021-05-03,"L6J","dose_3",NA
2021-05-03,"L6K","dose_1",0.3551
2021-05-03,"L6K","dose_2",NA
2021-05-03,"L6K","dose_3",NA
2021-05-03,"L6L","dose_1",0.3941
2021-05-03,"L6L","dose_2",NA
2021-05-03,"L6L","dose_3",NA
2021-05-03,"L6M","dose_1",0.2806
2021-05-03,"L6M","dose_2",NA
2021-05-03,"L6M","dose_3",NA
2021-05-03,"L6P","dose_1",0.3083
2021-05-03,"L6P","dose_2",NA
2021-05-03,"L6P","dose_3",NA
2021-05-03,"L6R","dose_1",0.2937
2021-05-03,"L6R","dose_2",NA
2021-05-03,"L6R","dose_3",NA
2021-05-03,"L6S","dose_1",0.362
2021-05-03,"L6S","dose_2",NA
2021-05-03,"L6S","dose_3",NA
2021-05-03,"L6T","dose_1",0.2857
2021-05-03,"L6T","dose_2",NA
2021-05-03,"L6T","dose_3",NA
2021-05-03,"L6V","dose_1",0.2913
2021-05-03,"L6V","dose_2",NA
2021-05-03,"L6V","dose_3",NA
2021-05-03,"L6W","dose_1",0.3459
2021-05-03,"L6W","dose_2",NA
2021-05-03,"L6W","dose_3",NA
2021-05-03,"L6X","dose_1",0.2745
2021-05-03,"L6X","dose_2",NA
2021-05-03,"L6X","dose_3",NA
2021-05-03,"L6Y","dose_1",0.2981
2021-05-03,"L6Y","dose_2",NA
2021-05-03,"L6Y","dose_3",NA
2021-05-03,"L6Z","dose_1",0.3436
2021-05-03,"L6Z","dose_2",NA
2021-05-03,"L6Z","dose_3",NA
2021-05-03,"L7A","dose_1",0.2425
2021-05-03,"L7A","dose_2",NA
2021-05-03,"L7A","dose_3",NA
2021-05-03,"L7B","dose_1",0.3306
2021-05-03,"L7B","dose_2",NA
2021-05-03,"L7B","dose_3",NA
2021-05-03,"L7C","dose_1",0.3391
2021-05-03,"L7C","dose_2",NA
2021-05-03,"L7C","dose_3",NA
2021-05-03,"L7E","dose_1",0.3229
2021-05-03,"L7E","dose_2",NA
2021-05-03,"L7E","dose_3",NA
2021-05-03,"L7G","dose_1",0.349
2021-05-03,"L7G","dose_2",NA
2021-05-03,"L7G","dose_3",NA
2021-05-03,"L7J","dose_1",0.334
2021-05-03,"L7J","dose_2",NA
2021-05-03,"L7J","dose_3",NA
2021-05-03,"L7K","dose_1",0.3734
2021-05-03,"L7K","dose_2",NA
2021-05-03,"L7K","dose_3",NA
2021-05-03,"L7L","dose_1",0.3444
2021-05-03,"L7L","dose_2",NA
2021-05-03,"L7L","dose_3",NA
2021-05-03,"L7M","dose_1",0.3513
2021-05-03,"L7M","dose_2",NA
2021-05-03,"L7M","dose_3",NA
2021-05-03,"L7N","dose_1",0.4226
2021-05-03,"L7N","dose_2",NA
2021-05-03,"L7N","dose_3",NA
2021-05-03,"L7P","dose_1",0.3813
2021-05-03,"L7P","dose_2",NA
2021-05-03,"L7P","dose_3",NA
2021-05-03,"L7R","dose_1",0.3863
2021-05-03,"L7R","dose_2",NA
2021-05-03,"L7R","dose_3",NA
2021-05-03,"L7S","dose_1",0.4531
2021-05-03,"L7S","dose_2",NA
2021-05-03,"L7S","dose_3",NA
2021-05-03,"L7T","dose_1",0.4274
2021-05-03,"L7T","dose_2",NA
2021-05-03,"L7T","dose_3",NA
2021-05-03,"L8B","dose_1",0.3254
2021-05-03,"L8B","dose_2",NA
2021-05-03,"L8B","dose_3",NA
2021-05-03,"L8E","dose_1",0.2514
2021-05-03,"L8E","dose_2",NA
2021-05-03,"L8E","dose_3",NA
2021-05-03,"L8G","dose_1",0.351
2021-05-03,"L8G","dose_2",NA
2021-05-03,"L8G","dose_3",NA
2021-05-03,"L8H","dose_1",0.2269
2021-05-03,"L8H","dose_2",NA
2021-05-03,"L8H","dose_3",NA
2021-05-03,"L8J","dose_1",0.2418
2021-05-03,"L8J","dose_2",NA
2021-05-03,"L8J","dose_3",NA
2021-05-03,"L8K","dose_1",0.2891
2021-05-03,"L8K","dose_2",NA
2021-05-03,"L8K","dose_3",NA
2021-05-03,"L8L","dose_1",0.2271
2021-05-03,"L8L","dose_2",NA
2021-05-03,"L8L","dose_3",NA
2021-05-03,"L8M","dose_1",0.2551
2021-05-03,"L8M","dose_2",NA
2021-05-03,"L8M","dose_3",NA
2021-05-03,"L8N","dose_1",0.2733
2021-05-03,"L8N","dose_2",NA
2021-05-03,"L8N","dose_3",NA
2021-05-03,"L8P","dose_1",0.3588
2021-05-03,"L8P","dose_2",NA
2021-05-03,"L8P","dose_3",NA
2021-05-03,"L8R","dose_1",0.2403
2021-05-03,"L8R","dose_2",NA
2021-05-03,"L8R","dose_3",NA
2021-05-03,"L8S","dose_1",0.3035
2021-05-03,"L8S","dose_2",NA
2021-05-03,"L8S","dose_3",NA
2021-05-03,"L8T","dose_1",0.327
2021-05-03,"L8T","dose_2",NA
2021-05-03,"L8T","dose_3",NA
2021-05-03,"L8V","dose_1",0.3188
2021-05-03,"L8V","dose_2",NA
2021-05-03,"L8V","dose_3",NA
2021-05-03,"L8W","dose_1",0.3031
2021-05-03,"L8W","dose_2",NA
2021-05-03,"L8W","dose_3",NA
2021-05-03,"L9A","dose_1",0.2943
2021-05-03,"L9A","dose_2",NA
2021-05-03,"L9A","dose_3",NA
2021-05-03,"L9B","dose_1",0.326
2021-05-03,"L9B","dose_2",NA
2021-05-03,"L9B","dose_3",NA
2021-05-03,"L9C","dose_1",0.3564
2021-05-03,"L9C","dose_2",NA
2021-05-03,"L9C","dose_3",NA
2021-05-03,"L9E","dose_1",0.1886
2021-05-03,"L9E","dose_2",NA
2021-05-03,"L9E","dose_3",NA
2021-05-03,"L9G","dose_1",0.4004
2021-05-03,"L9G","dose_2",NA
2021-05-03,"L9G","dose_3",NA
2021-05-03,"L9H","dose_1",0.4317
2021-05-03,"L9H","dose_2",NA
2021-05-03,"L9H","dose_3",NA
2021-05-03,"L9J","dose_1",0.3362
2021-05-03,"L9J","dose_2",NA
2021-05-03,"L9J","dose_3",NA
2021-05-03,"L9K","dose_1",0.3806
2021-05-03,"L9K","dose_2",NA
2021-05-03,"L9K","dose_3",NA
2021-05-03,"L9L","dose_1",0.4812
2021-05-03,"L9L","dose_2",NA
2021-05-03,"L9L","dose_3",NA
2021-05-03,"L9M","dose_1",0.4238
2021-05-03,"L9M","dose_2",NA
2021-05-03,"L9M","dose_3",NA
2021-05-03,"L9N","dose_1",0.2871
2021-05-03,"L9N","dose_2",NA
2021-05-03,"L9N","dose_3",NA
2021-05-03,"L9P","dose_1",0.4262
2021-05-03,"L9P","dose_2",NA
2021-05-03,"L9P","dose_3",NA
2021-05-03,"L9R","dose_1",0.2871
2021-05-03,"L9R","dose_2",NA
2021-05-03,"L9R","dose_3",NA
2021-05-03,"L9S","dose_1",0.2775
2021-05-03,"L9S","dose_2",NA
2021-05-03,"L9S","dose_3",NA
2021-05-03,"L9T","dose_1",0.2332
2021-05-03,"L9T","dose_2",NA
2021-05-03,"L9T","dose_3",NA
2021-05-03,"L9V","dose_1",0.2457
2021-05-03,"L9V","dose_2",NA
2021-05-03,"L9V","dose_3",NA
2021-05-03,"L9W","dose_1",0.2893
2021-05-03,"L9W","dose_2",NA
2021-05-03,"L9W","dose_3",NA
2021-05-03,"L9X","dose_1",0.3834
2021-05-03,"L9X","dose_2",NA
2021-05-03,"L9X","dose_3",NA
2021-05-03,"L9Y","dose_1",0.4054
2021-05-03,"L9Y","dose_2",NA
2021-05-03,"L9Y","dose_3",NA
2021-05-03,"L9Z","dose_1",0.3971
2021-05-03,"L9Z","dose_2",NA
2021-05-03,"L9Z","dose_3",NA
2021-05-03,"M1B","dose_1",0.2797
2021-05-03,"M1B","dose_2",NA
2021-05-03,"M1B","dose_3",NA
2021-05-03,"M1C","dose_1",0.3818
2021-05-03,"M1C","dose_2",NA
2021-05-03,"M1C","dose_3",NA
2021-05-03,"M1E","dose_1",0.3104
2021-05-03,"M1E","dose_2",NA
2021-05-03,"M1E","dose_3",NA
2021-05-03,"M1G","dose_1",0.366
2021-05-03,"M1G","dose_2",NA
2021-05-03,"M1G","dose_3",NA
2021-05-03,"M1H","dose_1",0.2864
2021-05-03,"M1H","dose_2",NA
2021-05-03,"M1H","dose_3",NA
2021-05-03,"M1J","dose_1",0.3555
2021-05-03,"M1J","dose_2",NA
2021-05-03,"M1J","dose_3",NA
2021-05-03,"M1K","dose_1",0.2766
2021-05-03,"M1K","dose_2",NA
2021-05-03,"M1K","dose_3",NA
2021-05-03,"M1L","dose_1",0.3655
2021-05-03,"M1L","dose_2",NA
2021-05-03,"M1L","dose_3",NA
2021-05-03,"M1M","dose_1",0.3495
2021-05-03,"M1M","dose_2",NA
2021-05-03,"M1M","dose_3",NA
2021-05-03,"M1N","dose_1",0.3644
2021-05-03,"M1N","dose_2",NA
2021-05-03,"M1N","dose_3",NA
2021-05-03,"M1P","dose_1",0.3298
2021-05-03,"M1P","dose_2",NA
2021-05-03,"M1P","dose_3",NA
2021-05-03,"M1R","dose_1",0.2898
2021-05-03,"M1R","dose_2",NA
2021-05-03,"M1R","dose_3",NA
2021-05-03,"M1S","dose_1",0.3132
2021-05-03,"M1S","dose_2",NA
2021-05-03,"M1S","dose_3",NA
2021-05-03,"M1T","dose_1",0.3085
2021-05-03,"M1T","dose_2",NA
2021-05-03,"M1T","dose_3",NA
2021-05-03,"M1V","dose_1",0.2968
2021-05-03,"M1V","dose_2",NA
2021-05-03,"M1V","dose_3",NA
2021-05-03,"M1W","dose_1",0.3271
2021-05-03,"M1W","dose_2",NA
2021-05-03,"M1W","dose_3",NA
2021-05-03,"M1X","dose_1",0.2918
2021-05-03,"M1X","dose_2",NA
2021-05-03,"M1X","dose_3",NA
2021-05-03,"M2H","dose_1",0.3303
2021-05-03,"M2H","dose_2",NA
2021-05-03,"M2H","dose_3",NA
2021-05-03,"M2J","dose_1",0.3453
2021-05-03,"M2J","dose_2",NA
2021-05-03,"M2J","dose_3",NA
2021-05-03,"M2K","dose_1",0.3245
2021-05-03,"M2K","dose_2",NA
2021-05-03,"M2K","dose_3",NA
2021-05-03,"M2L","dose_1",0.3728
2021-05-03,"M2L","dose_2",NA
2021-05-03,"M2L","dose_3",NA
2021-05-03,"M2M","dose_1",0.3949
2021-05-03,"M2M","dose_2",NA
2021-05-03,"M2M","dose_3",NA
2021-05-03,"M2N","dose_1",0.2804
2021-05-03,"M2N","dose_2",NA
2021-05-03,"M2N","dose_3",NA
2021-05-03,"M2P","dose_1",0.3958
2021-05-03,"M2P","dose_2",NA
2021-05-03,"M2P","dose_3",NA
2021-05-03,"M2R","dose_1",0.3763
2021-05-03,"M2R","dose_2",NA
2021-05-03,"M2R","dose_3",NA
2021-05-03,"M3A","dose_1",0.302
2021-05-03,"M3A","dose_2",NA
2021-05-03,"M3A","dose_3",NA
2021-05-03,"M3B","dose_1",0.3988
2021-05-03,"M3B","dose_2",NA
2021-05-03,"M3B","dose_3",NA
2021-05-03,"M3C","dose_1",0.3816
2021-05-03,"M3C","dose_2",NA
2021-05-03,"M3C","dose_3",NA
2021-05-03,"M3H","dose_1",0.42
2021-05-03,"M3H","dose_2",NA
2021-05-03,"M3H","dose_3",NA
2021-05-03,"M3J","dose_1",0.3688
2021-05-03,"M3J","dose_2",NA
2021-05-03,"M3J","dose_3",NA
2021-05-03,"M3K","dose_1",0.3833
2021-05-03,"M3K","dose_2",NA
2021-05-03,"M3K","dose_3",NA
2021-05-03,"M3L","dose_1",0.3786
2021-05-03,"M3L","dose_2",NA
2021-05-03,"M3L","dose_3",NA
2021-05-03,"M3M","dose_1",0.3829
2021-05-03,"M3M","dose_2",NA
2021-05-03,"M3M","dose_3",NA
2021-05-03,"M3N","dose_1",0.3495
2021-05-03,"M3N","dose_2",NA
2021-05-03,"M3N","dose_3",NA
2021-05-03,"M4A","dose_1",0.3488
2021-05-03,"M4A","dose_2",NA
2021-05-03,"M4A","dose_3",NA
2021-05-03,"M4B","dose_1",0.3026
2021-05-03,"M4B","dose_2",NA
2021-05-03,"M4B","dose_3",NA
2021-05-03,"M4C","dose_1",0.3169
2021-05-03,"M4C","dose_2",NA
2021-05-03,"M4C","dose_3",NA
2021-05-03,"M4E","dose_1",0.3955
2021-05-03,"M4E","dose_2",NA
2021-05-03,"M4E","dose_3",NA
2021-05-03,"M4G","dose_1",0.4293
2021-05-03,"M4G","dose_2",NA
2021-05-03,"M4G","dose_3",NA
2021-05-03,"M4H","dose_1",0.313
2021-05-03,"M4H","dose_2",NA
2021-05-03,"M4H","dose_3",NA
2021-05-03,"M4J","dose_1",0.3365
2021-05-03,"M4J","dose_2",NA
2021-05-03,"M4J","dose_3",NA
2021-05-03,"M4K","dose_1",0.3589
2021-05-03,"M4K","dose_2",NA
2021-05-03,"M4K","dose_3",NA
2021-05-03,"M4L","dose_1",0.342
2021-05-03,"M4L","dose_2",NA
2021-05-03,"M4L","dose_3",NA
2021-05-03,"M4M","dose_1",0.3202
2021-05-03,"M4M","dose_2",NA
2021-05-03,"M4M","dose_3",NA
2021-05-03,"M4N","dose_1",0.4232
2021-05-03,"M4N","dose_2",NA
2021-05-03,"M4N","dose_3",NA
2021-05-03,"M4P","dose_1",0.3134
2021-05-03,"M4P","dose_2",NA
2021-05-03,"M4P","dose_3",NA
2021-05-03,"M4R","dose_1",0.3909
2021-05-03,"M4R","dose_2",NA
2021-05-03,"M4R","dose_3",NA
2021-05-03,"M4S","dose_1",0.3381
2021-05-03,"M4S","dose_2",NA
2021-05-03,"M4S","dose_3",NA
2021-05-03,"M4T","dose_1",0.4401
2021-05-03,"M4T","dose_2",NA
2021-05-03,"M4T","dose_3",NA
2021-05-03,"M4V","dose_1",0.4242
2021-05-03,"M4V","dose_2",NA
2021-05-03,"M4V","dose_3",NA
2021-05-03,"M4W","dose_1",0.4131
2021-05-03,"M4W","dose_2",NA
2021-05-03,"M4W","dose_3",NA
2021-05-03,"M4X","dose_1",0.3363
2021-05-03,"M4X","dose_2",NA
2021-05-03,"M4X","dose_3",NA
2021-05-03,"M4Y","dose_1",0.3132
2021-05-03,"M4Y","dose_2",NA
2021-05-03,"M4Y","dose_3",NA
2021-05-03,"M5A","dose_1",0.3241
2021-05-03,"M5A","dose_2",NA
2021-05-03,"M5A","dose_3",NA
2021-05-03,"M5B","dose_1",0.3051
2021-05-03,"M5B","dose_2",NA
2021-05-03,"M5B","dose_3",NA
2021-05-03,"M5C","dose_1",0.3124
2021-05-03,"M5C","dose_2",NA
2021-05-03,"M5C","dose_3",NA
2021-05-03,"M5E","dose_1",0.2999
2021-05-03,"M5E","dose_2",NA
2021-05-03,"M5E","dose_3",NA
2021-05-03,"M5G","dose_1",0.2704
2021-05-03,"M5G","dose_2",NA
2021-05-03,"M5G","dose_3",NA
2021-05-03,"M5H","dose_1",0.2086
2021-05-03,"M5H","dose_2",NA
2021-05-03,"M5H","dose_3",NA
2021-05-03,"M5J","dose_1",0.2475
2021-05-03,"M5J","dose_2",NA
2021-05-03,"M5J","dose_3",NA
2021-05-03,"M5M","dose_1",0.438
2021-05-03,"M5M","dose_2",NA
2021-05-03,"M5M","dose_3",NA
2021-05-03,"M5N","dose_1",0.4219
2021-05-03,"M5N","dose_2",NA
2021-05-03,"M5N","dose_3",NA
2021-05-03,"M5P","dose_1",0.4315
2021-05-03,"M5P","dose_2",NA
2021-05-03,"M5P","dose_3",NA
2021-05-03,"M5R","dose_1",0.378
2021-05-03,"M5R","dose_2",NA
2021-05-03,"M5R","dose_3",NA
2021-05-03,"M5S","dose_1",0.2813
2021-05-03,"M5S","dose_2",NA
2021-05-03,"M5S","dose_3",NA
2021-05-03,"M5T","dose_1",0.2702
2021-05-03,"M5T","dose_2",NA
2021-05-03,"M5T","dose_3",NA
2021-05-03,"M5V","dose_1",0.229
2021-05-03,"M5V","dose_2",NA
2021-05-03,"M5V","dose_3",NA
2021-05-03,"M6A","dose_1",0.3037
2021-05-03,"M6A","dose_2",NA
2021-05-03,"M6A","dose_3",NA
2021-05-03,"M6B","dose_1",0.3668
2021-05-03,"M6B","dose_2",NA
2021-05-03,"M6B","dose_3",NA
2021-05-03,"M6C","dose_1",0.3803
2021-05-03,"M6C","dose_2",NA
2021-05-03,"M6C","dose_3",NA
2021-05-03,"M6E","dose_1",0.3216
2021-05-03,"M6E","dose_2",NA
2021-05-03,"M6E","dose_3",NA
2021-05-03,"M6G","dose_1",0.3499
2021-05-03,"M6G","dose_2",NA
2021-05-03,"M6G","dose_3",NA
2021-05-03,"M6H","dose_1",0.3374
2021-05-03,"M6H","dose_2",NA
2021-05-03,"M6H","dose_3",NA
2021-05-03,"M6J","dose_1",0.2967
2021-05-03,"M6J","dose_2",NA
2021-05-03,"M6J","dose_3",NA
2021-05-03,"M6K","dose_1",0.2977
2021-05-03,"M6K","dose_2",NA
2021-05-03,"M6K","dose_3",NA
2021-05-03,"M6L","dose_1",0.3553
2021-05-03,"M6L","dose_2",NA
2021-05-03,"M6L","dose_3",NA
2021-05-03,"M6M","dose_1",0.3152
2021-05-03,"M6M","dose_2",NA
2021-05-03,"M6M","dose_3",NA
2021-05-03,"M6N","dose_1",0.3066
2021-05-03,"M6N","dose_2",NA
2021-05-03,"M6N","dose_3",NA
2021-05-03,"M6P","dose_1",0.3155
2021-05-03,"M6P","dose_2",NA
2021-05-03,"M6P","dose_3",NA
2021-05-03,"M6R","dose_1",0.3557
2021-05-03,"M6R","dose_2",NA
2021-05-03,"M6R","dose_3",NA
2021-05-03,"M6S","dose_1",0.3702
2021-05-03,"M6S","dose_2",NA
2021-05-03,"M6S","dose_3",NA
2021-05-03,"M8V","dose_1",0.3463
2021-05-03,"M8V","dose_2",NA
2021-05-03,"M8V","dose_3",NA
2021-05-03,"M8W","dose_1",0.3304
2021-05-03,"M8W","dose_2",NA
2021-05-03,"M8W","dose_3",NA
2021-05-03,"M8X","dose_1",0.4923
2021-05-03,"M8X","dose_2",NA
2021-05-03,"M8X","dose_3",NA
2021-05-03,"M8Y","dose_1",0.3083
2021-05-03,"M8Y","dose_2",NA
2021-05-03,"M8Y","dose_3",NA
2021-05-03,"M8Z","dose_1",0.3581
2021-05-03,"M8Z","dose_2",NA
2021-05-03,"M8Z","dose_3",NA
2021-05-03,"M9A","dose_1",0.385
2021-05-03,"M9A","dose_2",NA
2021-05-03,"M9A","dose_3",NA
2021-05-03,"M9B","dose_1",0.3719
2021-05-03,"M9B","dose_2",NA
2021-05-03,"M9B","dose_3",NA
2021-05-03,"M9C","dose_1",0.3788
2021-05-03,"M9C","dose_2",NA
2021-05-03,"M9C","dose_3",NA
2021-05-03,"M9L","dose_1",0.344
2021-05-03,"M9L","dose_2",NA
2021-05-03,"M9L","dose_3",NA
2021-05-03,"M9M","dose_1",0.3195
2021-05-03,"M9M","dose_2",NA
2021-05-03,"M9M","dose_3",NA
2021-05-03,"M9N","dose_1",0.305
2021-05-03,"M9N","dose_2",NA
2021-05-03,"M9N","dose_3",NA
2021-05-03,"M9P","dose_1",0.3752
2021-05-03,"M9P","dose_2",NA
2021-05-03,"M9P","dose_3",NA
2021-05-03,"M9R","dose_1",0.3362
2021-05-03,"M9R","dose_2",NA
2021-05-03,"M9R","dose_3",NA
2021-05-03,"M9V","dose_1",0.2998
2021-05-03,"M9V","dose_2",NA
2021-05-03,"M9V","dose_3",NA
2021-05-03,"M9W","dose_1",0.3401
2021-05-03,"M9W","dose_2",NA
2021-05-03,"M9W","dose_3",NA
2021-05-03,"N0A","dose_1",0.3594
2021-05-03,"N0A","dose_2",NA
2021-05-03,"N0A","dose_3",NA
2021-05-03,"N0B","dose_1",0.3521
2021-05-03,"N0B","dose_2",NA
2021-05-03,"N0B","dose_3",NA
2021-05-03,"N0C","dose_1",0.2883
2021-05-03,"N0C","dose_2",NA
2021-05-03,"N0C","dose_3",NA
2021-05-03,"N0E","dose_1",0.3347
2021-05-03,"N0E","dose_2",NA
2021-05-03,"N0E","dose_3",NA
2021-05-03,"N0G","dose_1",0.2852
2021-05-03,"N0G","dose_2",NA
2021-05-03,"N0G","dose_3",NA
2021-05-03,"N0H","dose_1",0.3859
2021-05-03,"N0H","dose_2",NA
2021-05-03,"N0H","dose_3",NA
2021-05-03,"N0J","dose_1",0.2511
2021-05-03,"N0J","dose_2",NA
2021-05-03,"N0J","dose_3",NA
2021-05-03,"N0K","dose_1",0.2423
2021-05-03,"N0K","dose_2",NA
2021-05-03,"N0K","dose_3",NA
2021-05-03,"N0L","dose_1",0.341
2021-05-03,"N0L","dose_2",NA
2021-05-03,"N0L","dose_3",NA
2021-05-03,"N0M","dose_1",0.3624
2021-05-03,"N0M","dose_2",NA
2021-05-03,"N0M","dose_3",NA
2021-05-03,"N0N","dose_1",0.3807
2021-05-03,"N0N","dose_2",NA
2021-05-03,"N0N","dose_3",NA
2021-05-03,"N0P","dose_1",0.3115
2021-05-03,"N0P","dose_2",NA
2021-05-03,"N0P","dose_3",NA
2021-05-03,"N0R","dose_1",0.3517
2021-05-03,"N0R","dose_2",NA
